IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.43,,,12.23,,16.68,14.43 [12.23 – 16.68],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.85,,,12.74,,17.09,14.85 [12.74 – 17.09],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.9,,,12.7,,17,14.9 [12.7 – 17],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.91,,,12.58,,17.18,14.91 [12.58 – 17.18],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.76,,,12.52,,17.04,14.76 [12.52 – 17.04],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.87,,,12.78,,17.13,14.87 [12.78 – 17.13],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.91,,,12.68,,17.06,14.91 [12.68 – 17.06],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.99,,,12.98,,17.25,14.99 [12.98 – 17.25],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15,,,13.02,,17.16,15 [13.02 – 17.16],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.18,,,8.69,,11.84,10.18 [8.69 – 11.84],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.45,,,8.94,,12.22,10.45 [8.94 – 12.22],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.7,,,9.09,,12.38,10.7 [9.09 – 12.38],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.99,,,9.33,,12.62,10.99 [9.33 – 12.62],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.11,,,9.44,,12.74,11.11 [9.44 – 12.74],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.44,,,9.73,,13.27,11.44 [9.73 – 13.27],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.86,,,10.06,,13.76,11.86 [10.06 – 13.76],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.14,,,10.32,,14.01,12.14 [10.32 – 14.01],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.32,,,10.49,,14.21,12.32 [10.49 – 14.21],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.59,,,10.7,,14.66,12.59 [10.7 – 14.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.69,,,10.82,,14.77,12.69 [10.82 – 14.77],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.88,,,10.93,,14.88,12.88 [10.93 – 14.88],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.03,,,11.01,,14.94,13.03 [11.01 – 14.94],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.19,,,12.66,,17.91,15.19 [12.66 – 17.91],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.77,,,12.15,,17.24,14.77 [12.15 – 17.24],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.73,,,11.45,,16.05,13.73 [11.45 – 16.05],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.13,,,10.83,,15.43,13.13 [10.83 – 15.43],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.63,,,11.15,,16.08,13.63 [11.15 – 16.08],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.93,,,12.35,,17.77,14.93 [12.35 – 17.77],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.4,,,13.61,,19.38,16.4 [13.61 – 19.38],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.68,,,13.94,,19.67,16.68 [13.94 – 19.67],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.38,,,13.61,,19.2,16.38 [13.61 – 19.2],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.33,,,11.63,,16.98,14.33 [11.63 – 16.98],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.96,,,10.44,,15.52,12.96 [10.44 – 15.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.1,,,8.88,,13.41,11.1 [8.88 – 13.41],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,EST,Estonia,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.33,,,8.29,,12.52,10.33 [8.29 – 12.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.56,,,9.99,,13.17,11.56 [9.99 – 13.17],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.01,,,10.37,,13.7,12.01 [10.37 – 13.7],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.28,,,10.53,,13.97,12.28 [10.53 – 13.97],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.57,,,10.69,,14.52,12.57 [10.69 – 14.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.76,,,10.92,,14.7,12.76 [10.92 – 14.7],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.07,,,11.22,,15,13.07 [11.22 – 15],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.14,,,11.3,,15.02,13.14 [11.3 – 15.02],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.01,,,11.28,,14.8,13.01 [11.28 – 14.8],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.76,,,10.96,,14.59,12.76 [10.96 – 14.59],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.4,,,10.71,,13.98,12.4 [10.71 – 13.98],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.1,,,10.34,,13.78,12.1 [10.34 – 13.78],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.69,,,9.98,,13.29,11.69 [9.98 – 13.29],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FIN,Finland,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,11.5,,,9.87,,13.08,11.5 [9.87 – 13.08],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.43,,,10.6,,14.33,12.43 [10.6 – 14.33],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.34,,,10.45,,14.2,12.34 [10.45 – 14.2],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.35,,,10.37,,14.3,12.35 [10.37 – 14.3],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.39,,,10.48,,14.37,12.39 [10.48 – 14.37],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.41,,,10.62,,14.37,12.41 [10.62 – 14.37],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.67,,,10.81,,14.52,12.67 [10.81 – 14.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.83,,,10.95,,14.82,12.83 [10.95 – 14.82],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.99,,,11.04,,15.02,12.99 [11.04 – 15.02],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.09,,,11.22,,15.1,13.09 [11.22 – 15.1],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.26,,,11.26,,15.47,13.26 [11.26 – 15.47],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.65,,,11.5,,15.89,13.65 [11.5 – 15.89],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.04,,,11.86,,16.33,14.04 [11.86 – 16.33],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.24,,,11.82,,16.62,14.24 [11.82 – 16.62],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.92,,,11.15,,14.79,12.92 [11.15 – 14.79],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.86,,,11.1,,14.81,12.86 [11.1 – 14.81],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.89,,,11.18,,14.66,12.89 [11.18 – 14.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,12.9,,,11.13,,14.66,12.9 [11.13 – 14.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.02,,,11.27,,14.76,13.02 [11.27 – 14.76],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.17,,,11.36,,14.92,13.17 [11.36 – 14.92],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.4,,,11.44,,15.27,13.4 [11.44 – 15.27],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.54,,,11.7,,15.51,13.54 [11.7 – 15.51],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.55,,,11.71,,15.32,13.55 [11.71 – 15.32],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.5,,,11.68,,15.44,13.5 [11.68 – 15.44],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.62,,,11.85,,15.62,13.62 [11.85 – 15.62],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,13.89,,,12.05,,15.7,13.89 [12.05 – 15.7],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.3,,,12.28,,16.32,14.3 [12.28 – 16.32],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.54,,,8.83,,12.66,10.54 [8.83 – 12.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.13,,,8.38,,11.88,10.13 [8.38 – 11.88],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,9.88,,,8.17,,11.52,9.88 [8.17 – 11.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,9.86,,,8.16,,11.52,9.86 [8.16 – 11.52],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.22,,,8.59,,11.76,10.22 [8.59 – 11.76],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.45,,,8.93,,11.94,10.45 [8.93 – 11.94],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.54,,,8.98,,12.16,10.54 [8.98 – 12.16],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.64,,,8.99,,12.35,10.64 [8.99 – 12.35],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.69,,,9.06,,12.27,10.69 [9.06 – 12.27],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GRC,Greece,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,10.76,,,9.11,,12.53,10.76 [9.11 – 12.53],,,EN,2021-09-19T23:00:00.000Z
